movement_id,value_date,entity_code,account_iban,counterparty_name,counterparty_iban,direction,amount_sek,currency,type,linked_ref,diversion_ref
BNK-004279,2025-04-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,135480.83,SEK,vendor_payment,INV-004253,
BNK-004280,2025-05-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,132567.83,SEK,vendor_payment,INV-004254,
BNK-004281,2025-06-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,137023.83,SEK,vendor_payment,INV-004255,
BNK-004282,2025-07-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,134960.83,SEK,vendor_payment,INV-004256,
BNK-004283,2025-08-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,131161.83,SEK,vendor_payment,INV-004257,
BNK-004284,2025-09-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,129800.83,SEK,vendor_payment,INV-004258,
BNK-004285,2025-10-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,131353.83,SEK,vendor_payment,INV-004259,
BNK-004286,2025-11-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,136717.83,SEK,vendor_payment,INV-004260,
BNK-004287,2025-12-01,VG-SE4,SE39 5000 0000 0004 0000 0004,Berg Teknik AB,SE-vendor-acct,debit,132632.83,SEK,vendor_payment,INV-004261,
BNK-004288,2022-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130472.42,SEK,vendor_payment,INV-004262,
BNK-004289,2022-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132054.42,SEK,vendor_payment,INV-004263,
BNK-004290,2022-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125567.42,SEK,vendor_payment,INV-004264,
BNK-004291,2022-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,128327.42,SEK,vendor_payment,INV-004265,
BNK-004292,2022-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,129507.42,SEK,vendor_payment,INV-004266,
BNK-004293,2022-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132050.42,SEK,vendor_payment,INV-004267,
BNK-004294,2022-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127635.42,SEK,vendor_payment,INV-004268,
BNK-004295,2022-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,129791.42,SEK,vendor_payment,INV-004269,
BNK-004296,2022-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132160.42,SEK,vendor_payment,INV-004270,
BNK-004297,2022-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,131673.42,SEK,vendor_payment,INV-004271,
BNK-004298,2022-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132667.42,SEK,vendor_payment,INV-004272,
BNK-004299,2022-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125575.42,SEK,vendor_payment,INV-004273,
BNK-004300,2023-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125787.42,SEK,vendor_payment,INV-004274,
BNK-004301,2023-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,133021.42,SEK,vendor_payment,INV-004275,
BNK-004302,2023-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130732.42,SEK,vendor_payment,INV-004276,
BNK-004303,2023-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127248.42,SEK,vendor_payment,INV-004277,
BNK-004304,2023-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125541.42,SEK,vendor_payment,INV-004278,
BNK-004305,2023-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132456.42,SEK,vendor_payment,INV-004279,
BNK-004306,2023-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130377.42,SEK,vendor_payment,INV-004280,
BNK-004307,2023-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127922.42,SEK,vendor_payment,INV-004281,
BNK-004308,2023-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,126684.42,SEK,vendor_payment,INV-004282,
BNK-004309,2023-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132486.42,SEK,vendor_payment,INV-004283,
BNK-004310,2023-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,131458.42,SEK,vendor_payment,INV-004284,
BNK-004311,2023-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,129477.42,SEK,vendor_payment,INV-004285,
BNK-004312,2024-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132996.42,SEK,vendor_payment,INV-004286,
BNK-004313,2024-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,133286.42,SEK,vendor_payment,INV-004287,
BNK-004314,2024-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125843.42,SEK,vendor_payment,INV-004288,
BNK-004315,2024-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127955.42,SEK,vendor_payment,INV-004289,
BNK-004316,2024-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130889.42,SEK,vendor_payment,INV-004290,
BNK-004317,2024-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132169.42,SEK,vendor_payment,INV-004291,
BNK-004318,2024-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127727.42,SEK,vendor_payment,INV-004292,
BNK-004319,2024-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,128642.42,SEK,vendor_payment,INV-004293,
BNK-004320,2024-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127568.42,SEK,vendor_payment,INV-004294,
BNK-004321,2024-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,131354.42,SEK,vendor_payment,INV-004295,
BNK-004322,2024-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,129944.42,SEK,vendor_payment,INV-004296,
BNK-004323,2024-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125759.42,SEK,vendor_payment,INV-004297,
BNK-004324,2025-01-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125750.42,SEK,vendor_payment,INV-004298,
BNK-004325,2025-02-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130306.42,SEK,vendor_payment,INV-004299,
BNK-004326,2025-03-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127154.42,SEK,vendor_payment,INV-004300,
BNK-004327,2025-04-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,126116.42,SEK,vendor_payment,INV-004301,
BNK-004328,2025-05-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,125701.42,SEK,vendor_payment,INV-004302,
BNK-004329,2025-06-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,132233.42,SEK,vendor_payment,INV-004303,
BNK-004330,2025-07-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,126784.42,SEK,vendor_payment,INV-004304,
BNK-004331,2025-08-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,127312.42,SEK,vendor_payment,INV-004305,
BNK-004332,2025-09-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,129861.42,SEK,vendor_payment,INV-004306,
BNK-004333,2025-10-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,128095.42,SEK,vendor_payment,INV-004307,
BNK-004334,2025-11-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,128878.42,SEK,vendor_payment,INV-004308,
BNK-004335,2025-12-01,VG-SE3,SE38 5000 0000 0003 0000 0003,Kron Kapital AB,SE-vendor-acct,debit,130788.42,SEK,vendor_payment,INV-004309,
BNK-004336,2022-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126718.42,SEK,vendor_payment,INV-004310,
BNK-004337,2022-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122385.42,SEK,vendor_payment,INV-004311,
BNK-004338,2022-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126776.42,SEK,vendor_payment,INV-004312,
BNK-004339,2022-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126907.42,SEK,vendor_payment,INV-004313,
BNK-004340,2022-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,125210.42,SEK,vendor_payment,INV-004314,
BNK-004341,2022-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122695.42,SEK,vendor_payment,INV-004315,
BNK-004342,2022-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,124988.42,SEK,vendor_payment,INV-004316,
BNK-004343,2022-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127236.42,SEK,vendor_payment,INV-004317,
BNK-004344,2022-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122248.42,SEK,vendor_payment,INV-004318,
BNK-004345,2022-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123398.42,SEK,vendor_payment,INV-004319,
BNK-004346,2022-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,128429.42,SEK,vendor_payment,INV-004320,
BNK-004347,2022-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127098.42,SEK,vendor_payment,INV-004321,
BNK-004348,2023-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122860.42,SEK,vendor_payment,INV-004322,
BNK-004349,2023-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,128163.42,SEK,vendor_payment,INV-004323,
BNK-004350,2023-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122625.42,SEK,vendor_payment,INV-004324,
BNK-004351,2023-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123928.42,SEK,vendor_payment,INV-004325,
BNK-004352,2023-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,124931.42,SEK,vendor_payment,INV-004326,
BNK-004353,2023-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,121920.42,SEK,vendor_payment,INV-004327,
BNK-004354,2023-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,128071.42,SEK,vendor_payment,INV-004328,
BNK-004355,2023-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126072.42,SEK,vendor_payment,INV-004329,
BNK-004356,2023-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122448.42,SEK,vendor_payment,INV-004330,
BNK-004357,2023-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122945.42,SEK,vendor_payment,INV-004331,
BNK-004358,2023-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123121.42,SEK,vendor_payment,INV-004332,
BNK-004359,2023-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122862.42,SEK,vendor_payment,INV-004333,
BNK-004360,2024-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127426.42,SEK,vendor_payment,INV-004334,
BNK-004361,2024-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123019.42,SEK,vendor_payment,INV-004335,
BNK-004362,2024-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,125627.42,SEK,vendor_payment,INV-004336,
BNK-004363,2024-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127229.42,SEK,vendor_payment,INV-004337,
BNK-004364,2024-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122525.42,SEK,vendor_payment,INV-004338,
BNK-004365,2024-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123834.42,SEK,vendor_payment,INV-004339,
BNK-004366,2024-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,125784.42,SEK,vendor_payment,INV-004340,
BNK-004367,2024-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,125567.42,SEK,vendor_payment,INV-004341,
BNK-004368,2024-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126989.42,SEK,vendor_payment,INV-004342,
BNK-004369,2024-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126577.42,SEK,vendor_payment,INV-004343,
BNK-004370,2024-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127200.42,SEK,vendor_payment,INV-004344,
BNK-004371,2024-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123918.42,SEK,vendor_payment,INV-004345,
BNK-004372,2025-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122751.42,SEK,vendor_payment,INV-004346,
BNK-004373,2025-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,124522.42,SEK,vendor_payment,INV-004347,
BNK-004374,2025-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,124566.42,SEK,vendor_payment,INV-004348,
BNK-004375,2025-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,128594.42,SEK,vendor_payment,INV-004349,
BNK-004376,2025-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127467.42,SEK,vendor_payment,INV-004350,
BNK-004377,2025-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122344.42,SEK,vendor_payment,INV-004351,
BNK-004378,2025-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127228.42,SEK,vendor_payment,INV-004352,
BNK-004379,2025-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,122826.42,SEK,vendor_payment,INV-004353,
BNK-004380,2025-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,126586.42,SEK,vendor_payment,INV-004354,
BNK-004381,2025-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,123050.42,SEK,vendor_payment,INV-004355,
BNK-004382,2025-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,127562.42,SEK,vendor_payment,INV-004356,
BNK-004383,2025-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,KronPartners AB,SE-vendor-acct,debit,124079.42,SEK,vendor_payment,INV-004357,
BNK-004384,2022-01-15,VG-SE9,SE44 5000 0000 0009 0000 0009,Fors Kapital OU,SE-vendor-acct,debit,1484734,SEK,vendor_payment,INV-004358,
BNK-004385,2023-01-15,VG-SE9,SE44 5000 0000 0009 0000 0009,Fors Kapital OU,SE-vendor-acct,debit,1480020,SEK,vendor_payment,INV-004359,
BNK-004386,2024-01-15,VG-SE9,SE44 5000 0000 0009 0000 0009,Fors Kapital OU,SE-vendor-acct,debit,1481848,SEK,vendor_payment,INV-004360,
BNK-004387,2025-01-15,VG-SE9,SE44 5000 0000 0009 0000 0009,Fors Kapital OU,SE-vendor-acct,debit,1483225,SEK,vendor_payment,INV-004361,
BNK-004388,2022-01-15,VG-SE5,SE40 5000 0000 0005 0000 0005,HavKonsult AB,SE-vendor-acct,debit,1438026,SEK,vendor_payment,INV-004362,
BNK-004389,2023-01-15,VG-SE5,SE40 5000 0000 0005 0000 0005,HavKonsult AB,SE-vendor-acct,debit,1434715,SEK,vendor_payment,INV-004363,
BNK-004390,2024-01-15,VG-SE5,SE40 5000 0000 0005 0000 0005,HavKonsult AB,SE-vendor-acct,debit,1431070,SEK,vendor_payment,INV-004364,
BNK-004391,2025-01-15,VG-SE5,SE40 5000 0000 0005 0000 0005,HavKonsult AB,SE-vendor-acct,debit,1434055,SEK,vendor_payment,INV-004365,
BNK-004392,2022-01-15,VG-SE1,SE36 5000 0000 0001 0000 0001,Fjall Teknik AB,SE-vendor-acct,debit,1378905,SEK,vendor_payment,INV-004366,
BNK-004393,2023-01-15,VG-SE1,SE36 5000 0000 0001 0000 0001,Fjall Teknik AB,SE-vendor-acct,debit,1377526,SEK,vendor_payment,INV-004367,
BNK-004394,2024-01-15,VG-SE1,SE36 5000 0000 0001 0000 0001,Fjall Teknik AB,SE-vendor-acct,debit,1375791,SEK,vendor_payment,INV-004368,
BNK-004395,2025-01-15,VG-SE1,SE36 5000 0000 0001 0000 0001,Fjall Teknik AB,SE-vendor-acct,debit,1373482,SEK,vendor_payment,INV-004369,
BNK-004396,2022-01-15,VG-EE1,SE50 5000 0000 0015 0000 0015,Ek Analys HB,SE-vendor-acct,debit,1350704,SEK,vendor_payment,INV-004370,
BNK-004397,2023-01-15,VG-EE1,SE50 5000 0000 0015 0000 0015,Ek Analys HB,SE-vendor-acct,debit,1347123,SEK,vendor_payment,INV-004371,
BNK-004398,2024-01-15,VG-EE1,SE50 5000 0000 0015 0000 0015,Ek Analys HB,SE-vendor-acct,debit,1349722,SEK,vendor_payment,INV-004372,
BNK-004399,2025-01-15,VG-EE1,SE50 5000 0000 0015 0000 0015,Ek Analys HB,SE-vendor-acct,debit,1353011,SEK,vendor_payment,INV-004373,
BNK-004400,2022-01-15,VG-SE6,SE41 5000 0000 0006 0000 0006,LindMedia HB,SE-vendor-acct,debit,1327132,SEK,vendor_payment,INV-004374,
BNK-004401,2023-01-15,VG-SE6,SE41 5000 0000 0006 0000 0006,LindMedia HB,SE-vendor-acct,debit,1326900,SEK,vendor_payment,INV-004375,
BNK-004402,2024-01-15,VG-SE6,SE41 5000 0000 0006 0000 0006,LindMedia HB,SE-vendor-acct,debit,1326917,SEK,vendor_payment,INV-004376,
BNK-004403,2025-01-15,VG-SE6,SE41 5000 0000 0006 0000 0006,LindMedia HB,SE-vendor-acct,debit,1323988,SEK,vendor_payment,INV-004377,
BNK-004404,2022-01-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,323639.0,SEK,vendor_payment,INV-004378,
BNK-004405,2022-04-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,323877.0,SEK,vendor_payment,INV-004379,
BNK-004406,2022-07-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,324987.0,SEK,vendor_payment,INV-004380,
BNK-004407,2022-10-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,328186.0,SEK,vendor_payment,INV-004381,
BNK-004408,2023-01-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,326509.0,SEK,vendor_payment,INV-004382,
BNK-004409,2023-04-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,325034.0,SEK,vendor_payment,INV-004383,
BNK-004410,2023-07-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,324659.0,SEK,vendor_payment,INV-004384,
BNK-004411,2023-10-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,322440.0,SEK,vendor_payment,INV-004385,
BNK-004412,2024-01-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,327326.0,SEK,vendor_payment,INV-004386,
BNK-004413,2024-04-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,322878.0,SEK,vendor_payment,INV-004387,
BNK-004414,2024-07-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,327939.0,SEK,vendor_payment,INV-004388,
BNK-004415,2024-10-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,322111.0,SEK,vendor_payment,INV-004389,
BNK-004416,2025-01-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,324905.0,SEK,vendor_payment,INV-004390,
BNK-004417,2025-04-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,326414.0,SEK,vendor_payment,INV-004391,
BNK-004418,2025-07-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,328875.0,SEK,vendor_payment,INV-004392,
BNK-004419,2025-10-01,VG-SE5,SE40 5000 0000 0005 0000 0005,HalcySupport HB,SE-vendor-acct,debit,323399.0,SEK,vendor_payment,INV-004393,
BNK-004420,2023-01-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004394,DIV-133-2023Q1
BNK-004421,2023-01-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004394,DIV-133-2023Q1
BNK-004422,2023-01-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004421,DIV-133-2023Q1
BNK-004423,2023-04-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004395,DIV-133-2023Q2
BNK-004424,2023-04-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004395,DIV-133-2023Q2
BNK-004425,2023-04-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004424,DIV-133-2023Q2
BNK-004426,2023-07-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004396,DIV-133-2023Q3
BNK-004427,2023-07-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004396,DIV-133-2023Q3
BNK-004428,2023-07-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004427,DIV-133-2023Q3
BNK-004429,2023-10-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004397,DIV-133-2023Q4
BNK-004430,2023-10-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004397,DIV-133-2023Q4
BNK-004431,2023-10-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004430,DIV-133-2023Q4
BNK-004432,2024-01-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004398,DIV-133-2024Q1
BNK-004433,2024-01-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004398,DIV-133-2024Q1
BNK-004434,2024-01-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004433,DIV-133-2024Q1
BNK-004435,2024-04-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004399,DIV-133-2024Q2
BNK-004436,2024-04-07,VG-EE1,EE47 2200 2210 2014 5685,Vinterberg Baltic OU,EE33 2200 2210 2099 0001,debit,752000.0,SEK,intercompany_transfer,INV-004399,DIV-133-2024Q2
BNK-004437,2024-04-11,VG-EE1,EE33 2200 2210 2099 0001,Exchange settlement wallet,crypto-exchange,debit,720000.0,SEK,crypto_funding,BNK-004436,DIV-133-2024Q2
BNK-004438,2024-07-01,VG-EE1,SE50 5000 0000 0015 0000 0015,Aurora Advisory OU,EE47 2200 2210 2014 5685,debit,800000,SEK,vendor_payment,INV-004400,DIV-133-2024Q3
